"...1","filename","TeamId","TeamName","UserId","UserName","DisplayName","RegisterDate","PerformanceTier","SubmissionDate","Score"
4584,"data-science-bowl-2018-privateleaderboard.csv",1265095,"Alex Cadrin / James Requa",864495,"alexandrecc","Alexandre Cadrin-Chênevert","01/12/2017",3,2018-04-16 21:48:41,0.49208
4585,"data-science-bowl-2018-privateleaderboard.csv",1265095,"Alex Cadrin / James Requa",1001529,"jamesrequa","James Requa","04/02/2017",2,2018-04-16 21:48:41,0.49208
4588,"data-science-bowl-2018-privateleaderboard.csv",1503982,"Mike Kim",64626,"mikeskim","Mike Kim","10/22/2012",4,2018-04-15 23:35:00,0.49179
4602,"data-science-bowl-2018-privateleaderboard.csv",1272671,"yanglu",1243493,"yyll008","yyll008","09/01/2017",2,2018-04-16 15:31:07,0.48818
4604,"data-science-bowl-2018-privateleaderboard.csv",1333143,"MoCo",1569655,"lianyi","D.Va","01/21/2018",0,2018-04-16 22:16:12,0.48816
4605,"data-science-bowl-2018-privateleaderboard.csv",1365944,"Costas Voglis",281494,"voglinio","Costas Voglis","01/14/2015",3,2018-04-16 12:18:08,0.4881
4607,"data-science-bowl-2018-privateleaderboard.csv",1339352,"im_crm",929530,"niexiangwww","im_crm","02/25/2017",2,2018-04-16 14:20:59,0.48692
4609,"data-science-bowl-2018-privateleaderboard.csv",1273465,"311",1617004,"marcustan","Marcus Tan","02/07/2018",0,2018-04-16 23:41:13,0.48623
4611,"data-science-bowl-2018-privateleaderboard.csv",1264244,"AngMingliang",684813,"neoanarika","AngMingliang","08/11/2016",2,2018-04-15 13:44:55,0.48581
4612,"data-science-bowl-2018-privateleaderboard.csv",1264244,"AngMingliang",145037,"etheleon","Wesley Goi","11/28/2013",2,2018-04-15 13:44:55,0.48581
4614,"data-science-bowl-2018-privateleaderboard.csv",1284489,"Brian Farrar",1083130,"jbfarrar","Brian Farrar","05/19/2017",2,2018-04-14 16:05:08,0.48568
4615,"data-science-bowl-2018-privateleaderboard.csv",1352087,"Sungbin Choi",312617,"wakeup06","Sungbin Choi","03/17/2015",3,2018-04-16 11:40:56,0.48541
4617,"data-science-bowl-2018-privateleaderboard.csv",1301341,"kagren",523858,"kagren","kagren","02/08/2016",2,2018-04-16 09:36:46,0.48514
4618,"data-science-bowl-2018-privateleaderboard.csv",1264454,"eagle4",389607,"chabir","eagle4","07/22/2015",3,2018-04-12 19:36:30,0.48475
4622,"data-science-bowl-2018-privateleaderboard.csv",1326595,"WTB Bronze",1224218,"firenero","Mykhailo Matviiv","08/20/2017",3,2018-04-15 22:43:14,0.4842
4623,"data-science-bowl-2018-privateleaderboard.csv",1326595,"WTB Bronze",1285100,"aispiriants","Artur Ispiriants","09/22/2017",3,2018-04-15 22:43:14,0.4842
4629,"data-science-bowl-2018-privateleaderboard.csv",1298470,"Comp540_Rice_rz14_zg10",1580713,"guanzhe9112","Zhe Guan","01/25/2018",0,2018-04-14 18:47:38,0.48315
4631,"data-science-bowl-2018-privateleaderboard.csv",1264601,"bah_gust0",488867,"nudroc","nudroc","12/16/2015",0,2018-04-15 01:15:16,0.4829
4633,"data-science-bowl-2018-privateleaderboard.csv",1264601,"bah_gust0",1556279,"tarlkudrick","Tarl Kudrick","01/16/2018",0,2018-04-15 01:15:16,0.4829
4635,"data-science-bowl-2018-privateleaderboard.csv",1264601,"bah_gust0",539826,"tangerine007","Benjamin","02/26/2016",2,2018-04-15 01:15:16,0.4829
4637,"data-science-bowl-2018-privateleaderboard.csv",1511682,"Inquisitors",1341302,"mykttu","Md Yasin Kabir","10/17/2017",3,2018-04-16 01:44:37,0.48286
4639,"data-science-bowl-2018-privateleaderboard.csv",1266640,"eye.engine",280361,"manatea","eye.engine","01/11/2015",1,2018-04-16 23:47:36,0.48233
4647,"data-science-bowl-2018-privateleaderboard.csv",1265800,"huiqin",1087759,"qinhui1999","huiqin","05/23/2017",3,2018-04-13 13:41:33,0.48059
4648,"data-science-bowl-2018-privateleaderboard.csv",1265145,"amaia",100119,"aamaia","amaia","05/08/2013",2,2018-04-16 11:40:56,0.48006
4650,"data-science-bowl-2018-privateleaderboard.csv",1349168,"Branden & Yusaku",150865,"brandenkmurray","Branden Murray","12/21/2013",4,2018-04-16 09:21:30,0.47981
4651,"data-science-bowl-2018-privateleaderboard.csv",1349168,"Branden & Yusaku",906305,"u39kun","Yusaku Sako","02/10/2017",3,2018-04-16 09:21:30,0.47981
4652,"data-science-bowl-2018-privateleaderboard.csv",1370756,"WhenHarlieWasOne",1382046,"dredata","David Ermer","11/01/2017",1,2018-04-15 12:12:59,0.47973
4653,"data-science-bowl-2018-privateleaderboard.csv",1279074,"alup",425513,"andreaslup","alup","09/23/2015",3,2018-04-12 12:37:10,0.47916
4654,"data-science-bowl-2018-privateleaderboard.csv",1265426,"bmci",870614,"bmcinnovo","bmci","01/16/2017",3,2018-04-16 20:07:55,0.47875
4658,"data-science-bowl-2018-privateleaderboard.csv",1355480,"[ods.ai] Vilmar",422407,"vilmar","Vilmar","09/19/2015",2,2018-04-13 06:31:59,0.47802
4660,"data-science-bowl-2018-privateleaderboard.csv",1414612,"Sharaf",999577,"sssharaf","Sharaf","03/31/2017",2,2018-04-16 23:56:32,0.47771
4666,"data-science-bowl-2018-privateleaderboard.csv",1268474,"skypy",1153909,"skypengyi","skypy","07/04/2017",0,2018-04-16 12:43:28,0.47711
4669,"data-science-bowl-2018-privateleaderboard.csv",1523326,"nyoki-mtl",711723,"nyokinyoki","HirokiTaniai","09/11/2016",2,2018-04-15 20:29:18,0.47698
4675,"data-science-bowl-2018-privateleaderboard.csv",1264673,"Kohei",6388,"confirm","Kohei","02/16/2011",4,2018-04-16 20:00:24,0.47655
4677,"data-science-bowl-2018-privateleaderboard.csv",1390639,"Andrey Kiryasov",505196,"ekydna","Andrey Kiryasov","01/15/2016",4,2018-04-16 07:27:43,0.47567
4680,"data-science-bowl-2018-privateleaderboard.csv",1478271,"IvanYakovlev",729202,"ivanid","IvanYakovlev","09/26/2016",2,2018-04-14 11:02:39,0.47545
4682,"data-science-bowl-2018-privateleaderboard.csv",1266558,"danieleewww",454580,"danieleewww","danieleewww","10/29/2015",2,2018-04-14 10:22:20,0.47486
4683,"data-science-bowl-2018-privateleaderboard.csv",1290964,"AbdulWahab Kabani",140149,"abdulwahabkabani","AbdulWahab Kabani","11/12/2013",3,2018-04-16 19:42:52,0.47478
4689,"data-science-bowl-2018-privateleaderboard.csv",1342355,"Mehul, Phil and YaGana",159759,"mpsampat","Mehul Sampat","01/26/2014",2,2018-04-16 21:14:51,0.47288
4690,"data-science-bowl-2018-privateleaderboard.csv",1342355,"Mehul, Phil and YaGana",301265,"philferriere","TezcaDL","02/26/2015",1,2018-04-16 21:14:51,0.47288
4691,"data-science-bowl-2018-privateleaderboard.csv",1342355,"Mehul, Phil and YaGana",898111,"sheriytm","YaGana Sheriff-Hussaini","02/05/2017",3,2018-04-16 21:14:51,0.47288
4697,"data-science-bowl-2018-privateleaderboard.csv",1270617,"Xposion",756494,"dskswu","William Green","10/18/2016",2,2018-04-12 13:45:40,0.47108
4698,"data-science-bowl-2018-privateleaderboard.csv",1270617,"Xposion",280565,"tejpalv","Tejpal Virdi","01/12/2015",1,2018-04-12 13:45:40,0.47108
4699,"data-science-bowl-2018-privateleaderboard.csv",1264293,"MykolaSharhan",580040,"nhargan","MykolaSharhan","04/08/2016",1,2018-04-12 21:03:35,0.47078
4701,"data-science-bowl-2018-privateleaderboard.csv",1264341,"Konstantin Lopuhin",19390,"lopuhin","Konstantin Lopuhin","10/27/2011",4,2018-04-14 07:30:59,0.47041
4703,"data-science-bowl-2018-privateleaderboard.csv",1539111,"Bo_",1120704,"boliu0","Bo","06/11/2017",4,2018-04-16 23:16:44,0.46978
4704,"data-science-bowl-2018-privateleaderboard.csv",1285216,"zhousheng",985060,"zhouzhiguang","zhousheng","03/24/2017",2,2018-04-16 10:31:38,0.46974
4718,"data-science-bowl-2018-privateleaderboard.csv",1269170,"Diogo",2145,"diogoff","Diogo R. Ferreira","08/05/2010",3,2018-04-15 22:58:40,0.46894
4724,"data-science-bowl-2018-privateleaderboard.csv",1424549,"jwjohnson314",174080,"jwjohnson314","jwjohnson314","03/14/2014",1,2018-04-16 16:56:21,0.4682
4727,"data-science-bowl-2018-privateleaderboard.csv",1294394,"DanBerman",796461,"forensics409","DanBerman","11/16/2016",2,2018-04-16 14:31:53,0.46636
4730,"data-science-bowl-2018-privateleaderboard.csv",1421507,"ZadrraS",285785,"zadrras","ZadrraS","01/26/2015",3,2018-04-15 11:02:32,0.46527
4735,"data-science-bowl-2018-privateleaderboard.csv",1424207,"Student Gradient Descent",80468,"skyfallen","Dima Fishman","01/14/2013",2,2018-04-14 20:07:45,0.46502
4737,"data-science-bowl-2018-privateleaderboard.csv",1288521,"练质彬彬彬",1251304,"lianandrew","NullPoint","09/06/2017",2,2018-04-16 00:15:42,0.46451
4739,"data-science-bowl-2018-privateleaderboard.csv",1401371,"Rachit Kataria",976666,"rachitkataria","Rachit Kataria","03/20/2017",0,2018-04-16 21:42:06,0.4632
4742,"data-science-bowl-2018-privateleaderboard.csv",1356333,"Veggie Machine",1533927,"simkuangoh","Karl_Bombe","01/06/2018",2,2018-04-16 17:58:48,0.46203
4752,"data-science-bowl-2018-privateleaderboard.csv",1264853,"Drёm Team",421,"dremovd","Dmitry Dryomov","02/28/2010",3,2018-04-16 20:44:39,0.46172
4753,"data-science-bowl-2018-privateleaderboard.csv",1563081,"sskcv",1799650,"ideepwise","MarkAI","04/08/2018",2,2018-04-12 07:54:12,0.46166
4771,"data-science-bowl-2018-privateleaderboard.csv",1269315,"zhichaozhao",1245451,"convolutional","zhichaozhao","09/03/2017",2,2018-04-16 11:26:48,0.45848
4773,"data-science-bowl-2018-privateleaderboard.csv",1275595,"DeepVoltaire",305342,"voltaire","Philip Popien","03/06/2015",3,2018-04-13 21:40:47,0.45771
4774,"data-science-bowl-2018-privateleaderboard.csv",1334750,"nofcknidea",249079,"letfoolsdie","Nikolay Semyachkin","10/18/2014",2,2018-04-13 17:11:09,0.45748
4776,"data-science-bowl-2018-privateleaderboard.csv",1277486,"cpuwdl",1192168,"cpuwdl","cpuwdl","07/30/2017",3,2018-04-16 07:05:40,0.45666
4777,"data-science-bowl-2018-privateleaderboard.csv",1280640,"Tom57",164867,"thomastilli","Tom57","02/11/2014",3,2018-04-12 21:58:33,0.45642
4786,"data-science-bowl-2018-privateleaderboard.csv",1387882,"Ateam",1769003,"neboyc","K.C.","03/29/2018",0,2018-04-16 21:05:31,0.45535
4791,"data-science-bowl-2018-privateleaderboard.csv",1274824,"M&V",1518307,"maxmanko","Maksym","12/27/2017",2,2018-04-16 22:58:16,0.45465
4792,"data-science-bowl-2018-privateleaderboard.csv",1270729,"raddar",405318,"raddar","raddar","08/24/2015",4,2018-04-13 22:27:11,0.45215
4793,"data-science-bowl-2018-privateleaderboard.csv",1271087,"BenCopeland",594401,"bencopeland","BenCopeland","04/22/2016",2,2018-04-16 23:37:43,0.45194
4794,"data-science-bowl-2018-privateleaderboard.csv",1266501,"Bowman",185783,"starboard","Bowman","04/13/2014",2,2018-04-14 19:22:14,0.45166
4795,"data-science-bowl-2018-privateleaderboard.csv",1264851,"Nat Bel ML Fun",647078,"natbel4ml","Nat Bel ML Fun","06/22/2016",2,2018-04-16 23:57:06,0.45098
4796,"data-science-bowl-2018-privateleaderboard.csv",1266394,"Alexander Popov",372224,"alanpo","Alexander Popov","06/23/2015",3,2018-04-16 14:30:04,0.45011
4797,"data-science-bowl-2018-privateleaderboard.csv",1266702,"takuoko",841938,"takuok","takuoko","12/20/2016",4,2018-04-16 13:45:01,0.44963
4798,"data-science-bowl-2018-privateleaderboard.csv",1402595,"ex-HCMUS (Vietnam)",195589,"hqphat","Phat Hoang","05/14/2014",2,2018-04-12 03:33:56,0.44942
4800,"data-science-bowl-2018-privateleaderboard.csv",1402595,"ex-HCMUS (Vietnam)",359442,"dangkhoasdc","Dang-Khoa Le Tan","05/28/2015",2,2018-04-12 03:33:56,0.44942
4806,"data-science-bowl-2018-privateleaderboard.csv",1507742,"Experto",146371,"zahedi","Experto","12/04/2013",2,2018-04-14 09:14:35,0.44719
4809,"data-science-bowl-2018-privateleaderboard.csv",1264221,"DmitryKustikov",695994,"wanizz","DmitryKustikov","08/25/2016",2,2018-04-13 12:45:46,0.44604
4810,"data-science-bowl-2018-privateleaderboard.csv",1267696,"은주니(ttagu99)",962997,"ttagu99","Daewoo Myoung","03/13/2017",3,2018-04-16 23:05:19,0.4456
4825,"data-science-bowl-2018-privateleaderboard.csv",1351970,"Sergey Shtekhin",777625,"shse77","Sergey Shtekhin","11/03/2016",2,2018-04-14 11:23:55,0.44357
4832,"data-science-bowl-2018-privateleaderboard.csv",1266436,"BAH_natomy",776381,"mjbrienza","Marissa Brienza","11/02/2016",0,2018-04-16 23:09:45,0.44145
4833,"data-science-bowl-2018-privateleaderboard.csv",1266436,"BAH_natomy",825737,"hatfieldm48","hatfieldm48","12/06/2016",2,2018-04-16 23:09:45,0.44145
4841,"data-science-bowl-2018-privateleaderboard.csv",1266436,"BAH_natomy",875052,"sgottuso","sgottuso","01/19/2017",0,2018-04-16 23:09:45,0.44145
4842,"data-science-bowl-2018-privateleaderboard.csv",1266436,"BAH_natomy",873579,"znuzzo","znuzzo","01/18/2017",2,2018-04-16 23:09:45,0.44145
4844,"data-science-bowl-2018-privateleaderboard.csv",1266436,"BAH_natomy",782899,"cfried123","cfried123","11/07/2016",0,2018-04-16 23:09:45,0.44145
4851,"data-science-bowl-2018-privateleaderboard.csv",1267161,"Kwon Soon Hwan",173840,"soonhwankwon","Soonhwan Kwon","03/13/2014",2,2018-04-15 00:36:48,0.43889
4855,"data-science-bowl-2018-privateleaderboard.csv",1267161,"Kwon Soon Hwan",1536397,"kingroot","kingroot","01/08/2018",0,2018-04-15 00:36:48,0.43889
4859,"data-science-bowl-2018-privateleaderboard.csv",1267161,"Kwon Soon Hwan",1165729,"yesredpig","EunjooJeon","07/12/2017",1,2018-04-15 00:36:48,0.43889
4863,"data-science-bowl-2018-privateleaderboard.csv",1282052,"Giba",54836,"titericz","Giba","08/23/2012",4,2018-04-16 23:57:54,0.43798
4864,"data-science-bowl-2018-privateleaderboard.csv",1265259,"Sam Stainsby",361678,"stainsby","Sam Stainsby","06/02/2015",2,2018-04-16 23:56:30,0.4379
4866,"data-science-bowl-2018-privateleaderboard.csv",1267552,"Noul",522432,"ukrdailo","Oleksandr Bailo","02/06/2016",1,2018-04-13 06:16:10,0.43709
4867,"data-science-bowl-2018-privateleaderboard.csv",1279671,"Europe",692339,"rluethy","Roland Luethy","08/21/2016",2,2018-04-14 23:46:58,0.43702
4883,"data-science-bowl-2018-privateleaderboard.csv",1267082,"陽明混混",1490050,"brucechen10601053","Bruce Chen","12/12/2017",1,2018-04-15 07:36:45,0.4314
4888,"data-science-bowl-2018-privateleaderboard.csv",1392859,"Alex Parinov",541801,"creafz","Alex Parinov","02/28/2016",3,2018-04-12 14:21:31,0.42911
4890,"data-science-bowl-2018-privateleaderboard.csv",1267995,"Stepan",939745,"stepangomilko","Stepan Gomilko","03/03/2017",2,2018-04-16 22:44:12,0.42829
4894,"data-science-bowl-2018-privateleaderboard.csv",1292771,"NaomiFridman",520925,"ripcurl","NaomiFridman","02/04/2016",1,2018-04-16 23:34:19,0.42589
4901,"data-science-bowl-2018-privateleaderboard.csv",1264350,"MustafaArikan",696048,"mustafaa","MustafaA","08/25/2016",1,2018-04-17 00:46:38,0.42292
4903,"data-science-bowl-2018-privateleaderboard.csv",1267806,"Mads",455180,"jaybob20","Mads","10/30/2015",2,2018-04-12 18:23:52,0.42256
4906,"data-science-bowl-2018-privateleaderboard.csv",1434184,"DavidGbodiOdaibo",369212,"godaibo","DavidGbodiOdaibo","06/16/2015",4,2018-04-15 17:15:46,0.42207
4909,"data-science-bowl-2018-privateleaderboard.csv",1265170,"Aramis",667674,"svesal","Aramis","07/21/2016",1,2018-04-16 13:01:46,0.4218
4918,"data-science-bowl-2018-privateleaderboard.csv",1557548,"spot_on",1795216,"jklai24","jklai24","04/06/2018",0,2018-04-15 15:57:26,0.41885
4925,"data-science-bowl-2018-privateleaderboard.csv",1385485,"Ioannis",72040,"ioannis","Ioannis","12/01/2012",0,2018-04-14 09:26:37,0.41764
4926,"data-science-bowl-2018-privateleaderboard.csv",1531588,"acerchen",973942,"acerchen","acerchen","03/18/2017",0,2018-04-16 14:55:17,0.41742
4928,"data-science-bowl-2018-privateleaderboard.csv",1275545,"SRSteinkamp",376942,"srsteinkamp","srs","07/01/2015",2,2018-04-16 20:49:50,0.41705
4931,"data-science-bowl-2018-privateleaderboard.csv",1307878,"Dorukhan Afacan",921508,"afajohn","Dorukhan Afacan","02/20/2017",2,2018-04-16 21:10:56,0.41657
4935,"data-science-bowl-2018-privateleaderboard.csv",1265433,"Get Schwifty",1556592,"maddocmatt","maddocmatt","01/16/2018",0,2018-04-15 15:58:55,0.41553
4938,"data-science-bowl-2018-privateleaderboard.csv",1435251,"dingyan",1364695,"dingyan","dingyan","10/27/2017",2,2018-04-15 18:00:02,0.41469
4939,"data-science-bowl-2018-privateleaderboard.csv",1271971,"ericwdanielson",1559992,"ericwdanielson","Eric","01/17/2018",0,2018-04-15 22:23:33,0.4144
4941,"data-science-bowl-2018-privateleaderboard.csv",1264671,"mind.cool",383757,"mindcool","Luis","07/14/2015",3,2018-04-12 22:30:41,0.4134
4950,"data-science-bowl-2018-privateleaderboard.csv",1315561,"akki",863326,"singhaxn","akki","01/11/2017",1,2018-04-16 21:15:50,0.40878
4955,"data-science-bowl-2018-privateleaderboard.csv",1509992,"miguel perez",156947,"miguelpm","miguel perez","01/13/2014",3,2018-04-15 13:19:49,0.40743
4958,"data-science-bowl-2018-privateleaderboard.csv",1292120,"Florian Muellerklein",244895,"florianm","Florian Muellerklein","10/07/2014",3,2018-04-13 15:00:04,0.40677
4963,"data-science-bowl-2018-privateleaderboard.csv",1278323,"Watts",601447,"watts2","Ashish Lal","05/01/2016",2,2018-04-16 23:23:51,0.40531
4965,"data-science-bowl-2018-privateleaderboard.csv",1266554,"vanAmsen",1128923,"vanamsen","vanAmsen","06/16/2017",2,2018-04-13 21:24:24,0.40507
4966,"data-science-bowl-2018-privateleaderboard.csv",1461256,"Hiroshi Arai",952335,"hiroshi128","Hiroshi","03/09/2017",2,2018-04-12 19:36:36,0.40507
4968,"data-science-bowl-2018-privateleaderboard.csv",1265155,"steelrose",768505,"steelrose","steelrose","10/27/2016",2,2018-04-14 11:39:01,0.40476
4974,"data-science-bowl-2018-privateleaderboard.csv",1471742,"GeorgetownICBI",984671,"vicky1","VishakhaS","03/23/2017",0,2018-04-16 21:25:15,0.40424
4980,"data-science-bowl-2018-privateleaderboard.csv",1395093,"Edu :)",1648129,"arc144","Eduardo Rocha de Andrade","02/18/2018",4,2018-04-13 21:12:14,0.40196
4981,"data-science-bowl-2018-privateleaderboard.csv",1281074,"TadeuszHupało",1277755,"thupalo","Tadeusz Hupało","09/19/2017",2,2018-04-15 10:24:40,0.4017
4987,"data-science-bowl-2018-privateleaderboard.csv",1293717,"Raoul",1247620,"raoulma","Raoul","09/04/2017",2,2018-04-15 11:18:06,0.39836
4990,"data-science-bowl-2018-privateleaderboard.csv",1380437,"Thilo",1175927,"thkrdl","Thilo","07/19/2017",1,2018-04-16 05:30:56,0.39787
4993,"data-science-bowl-2018-privateleaderboard.csv",1311916,"Piyush Gandhi",1000403,"piyushgandhi811","PG8","04/01/2017",1,2018-04-12 14:48:14,0.39665
5005,"data-science-bowl-2018-privateleaderboard.csv",1298420,"Viva Las Vegas!",60938,"vykhand","Andrey Vykhodtsev","10/01/2012",2,2018-04-15 09:57:30,0.39527
5012,"data-science-bowl-2018-privateleaderboard.csv",1468964,"benwu232",497148,"benwu232","benwu232","01/03/2016",0,2018-04-14 03:11:42,0.39412
5015,"data-science-bowl-2018-privateleaderboard.csv",1294210,"MountainClimber_文栋",276323,"lwd0305","MountainClimber","12/29/2014",2,2018-04-15 09:25:24,0.39277
5021,"data-science-bowl-2018-privateleaderboard.csv",1489947,"JeffH",183271,"jeffhebert","JeffH","04/09/2014",2,2018-04-15 10:21:57,0.38847
5022,"data-science-bowl-2018-privateleaderboard.csv",1270138,"0.000",480181,"manels","Manel","12/03/2015",3,2018-04-12 22:24:47,0.38779
5039,"data-science-bowl-2018-privateleaderboard.csv",1264945,"NxGTR",263583,"carloshuertas","NxGTR","11/25/2014",4,2018-04-15 03:51:41,0.38459
5040,"data-science-bowl-2018-privateleaderboard.csv",1265828,"Glimmung",199197,"glimmung","Tord Malmgren","05/21/2014",2,2018-04-15 18:50:18,0.38448
5042,"data-science-bowl-2018-privateleaderboard.csv",1291276,"Samuel Lyche",1073212,"samuellyche","Samuel Lyche","05/13/2017",0,2018-04-12 06:03:41,0.3838
5047,"data-science-bowl-2018-privateleaderboard.csv",1272480,"kickback",1173215,"bkosar1640","kickback","07/17/2017",1,2018-04-16 19:48:08,0.38052
5048,"data-science-bowl-2018-privateleaderboard.csv",1488843,"Kai",1096044,"ktlohdata","Kai","05/27/2017",0,2018-04-15 20:01:45,0.37898
5049,"data-science-bowl-2018-privateleaderboard.csv",1275899,"Jorge Palma",314514,"jorgepalma","Jorge Palma","03/19/2015",1,2018-04-12 23:20:51,0.37871
5051,"data-science-bowl-2018-privateleaderboard.csv",1314647,"Nooh",770427,"nuhsikander","Nooh","10/28/2016",2,2018-04-15 16:03:31,0.3778
5052,"data-science-bowl-2018-privateleaderboard.csv",1429431,"thomacvalmer",356524,"thomacvalmer","thomacvalmer","05/22/2015",0,2018-04-13 23:17:43,0.3778
5053,"data-science-bowl-2018-privateleaderboard.csv",1279416,"particlebbq",84327,"particlebbq","particlebbq","02/09/2013",2,2018-04-14 21:57:00,0.37748
5056,"data-science-bowl-2018-privateleaderboard.csv",1265405,"Olga Ivanova",833757,"olgaiv39","Olga Ivanova","12/12/2016",2,2018-04-16 23:20:10,0.37645
5059,"data-science-bowl-2018-privateleaderboard.csv",1496535,"Weikai",932863,"wikaiqi","Weikai","02/27/2017",1,2018-04-16 17:43:30,0.37619
